wbType,wbParent,wbParentStart,wbLevel,wbStatus,wbExceptionType,wbFinalExec,wbStart,wbDurationSec,wbDurationHrs,wbHandleError,message,level,wbPath,wbKey,configError,optionalInfo
ProcessApps,Process,03/01/2018 16:24:08,4,Successful,,True,03/01/2018 16:24:08,0.5985734,0.000166548361111111,Rethrow,"TransactionNumber 33, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,0e565fe1e759bf627c44005b900d98b1,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:08,1.0155754,0.000282104277777778,Failed,Transaction Number 33. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,96fbd9b6c8893935d74c58d5f2676409,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:09,0.3249971,9.02769722222222E-05,Failed,Transaction Number 34. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,5c10447b1f672f6ce19a3508dcf3d250,False,No info
ProcessApps,Process,03/01/2018 16:24:09,4,Successful,,True,03/01/2018 16:24:09,0.9118936,0.000253303777777778,Rethrow,"TransactionNumber 34, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,3cf898fe078330df0b7a57c071ba2729,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:09,1.3399625,0.000372211805555556,Failed,Transaction Number 34. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,b020dbc75e56908ec3634ffc056688d2,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:11,0.3342347,9.28429722222222E-05,Failed,Transaction Number 35. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,4568ce8d2488e2086177f83c83a40bd7,False,No info
ProcessApps,Process,03/01/2018 16:24:11,4,Successful,,True,03/01/2018 16:24:11,0.6773932,0.000188433277777778,Rethrow,"TransactionNumber 35, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,d5d49b7ddc3a0e8027f7e88551db0923,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:11,1.0883637,0.000302601027777778,Failed,Transaction Number 35. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,efecfffd8c9f027377d9dd6994c157fa,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:12,0.3386723,9.43532222222222E-05,Failed,Transaction Number 36. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,914158eed908d90db7df74dcf066c78e,False,No info
ProcessApps,Process,03/01/2018 16:24:12,4,Successful,,True,03/01/2018 16:24:12,0.5860982,0.000163083527777778,Rethrow,"TransactionNumber 36, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,1474ac89d927dd074852b99d4f319716,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:12,1.0060967,0.000279471305555556,Failed,Transaction Number 36. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,abb6d29634ab8d9c65f0381cc7ff4691,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:13,0.3278226,9.10618333333333E-05,Failed,Transaction Number 37. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,0b0a40c6c5266ea95987c98d254fc062,False,No info
ProcessApps,Process,03/01/2018 16:24:14,4,Successful,,True,03/01/2018 16:24:14,0.7040815,0.000195578194444444,Rethrow,"TransactionNumber 37, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,c8bbd6186ea899c6f90baeb04f324eb4,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:14,1.1050302,0.000307230805555556,Failed,Transaction Number 37. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,8cf528f098fa795e4df356651ec11a93,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:15,0.3481299,9.69805277777778E-05,Failed,Transaction Number 38. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,fb428b0df01806906b91aaebc8ded3de,False,No info
ProcessApps,Process,03/01/2018 16:24:15,4,Successful,,True,03/01/2018 16:24:15,0.7577297,0.000210757666666667,Rethrow,"TransactionNumber 38, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,3233617deb50a5408828ab843f3ede0f,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:15,1.1777286,0.000327146833333333,Failed,Transaction Number 38. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,bf5a3be24f10c60b8fa9549a65439ffc,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:16,0.34703,9.63972222222222E-05,Failed,Transaction Number 39. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,de757d006fa02bcc657d7b961637a73b,False,No info
ProcessApps,Process,03/01/2018 16:24:17,4,Successful,,True,03/01/2018 16:24:17,0.8137719,0.000226326527777778,Rethrow,"TransactionNumber 39, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,321f0bbd20c6300ac388b1e6d13b7f8c,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:17,1.2188131,0.000338559194444444,Failed,Transaction Number 39. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,f8898577c18ba772823e81044984024e,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:18,0.3341718,9.31036944444444E-05,Failed,Transaction Number 40. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,e17809d1f14e9649e85eecc40317398f,False,No info
ProcessApps,Process,03/01/2018 16:24:18,4,Successful,,True,03/01/2018 16:24:18,2.0690163,0.00057472675,Rethrow,"TransactionNumber 40, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,f119ab1d735fa8e04aa80cd3eaab6a78,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:18,2.4828561,0.00068968225,Failed,Transaction Number 40. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,e14f3028eaea79aabac356b25729c83b,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:21,0.3360316,9.33421111111111E-05,Failed,Transaction Number 41. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,1f3c24e6eae2a50d95c05bb3c4f8978d,False,No info
ProcessApps,Process,03/01/2018 16:24:21,4,Successful,,True,03/01/2018 16:24:21,0.7629893,0.000212219666666667,Rethrow,"TransactionNumber 41, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,d58fb1de2fd60ad26dc7939589f8808f,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:21,1.1707627,0.000325488944444444,Failed,Transaction Number 41. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,e9e0ba3a40cb6a029b6a1eb29e70dc0b,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:22,0.3339994,9.27776111111111E-05,Failed,Transaction Number 42. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,6765827afc074e6533c43a31e033cb3f,False,No info
ProcessApps,Process,03/01/2018 16:24:23,4,Successful,,True,03/01/2018 16:24:23,1.1046529,0.000307126111111111,Rethrow,"TransactionNumber 42, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,152e1d0127f05c604bb8e2ad64a335e2,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:23,1.5146523,0.00042073675,Failed,Transaction Number 42. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,f9f273917eb0a414c41a60bf3d8a98e4,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:24,0.3389989,9.41663611111111E-05,Failed,Transaction Number 43. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,12ff7a7a723ca0459f98dbc40ef5b4cd,False,No info
ProcessApps,Process,03/01/2018 16:24:24,4,Successful,,True,03/01/2018 16:24:25,0.7146152,0.000198782888888889,Rethrow,"TransactionNumber 43, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,d9034ed0c9af0631544ab373a23c792c,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:24,1.1406206,0.000316839055555556,Failed,Transaction Number 43. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,b4236e61fe873c5bef1efa15ad27dee4,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:26,0.3489997,9.69443611111111E-05,Failed,Transaction Number 44. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,1af33a05e5a39e9fe2bb20f6568b4177,False,No info
ProcessApps,Process,03/01/2018 16:24:26,4,Successful,,True,03/01/2018 16:24:26,0.8252045,0.000229501638888889,Rethrow,"TransactionNumber 44, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,24bf634ecdfc0dddd8a55bf341b2044a,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:26,1.2499679,0.00034749,Failed,Transaction Number 44. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,8d6e21becfda792ea6f59599f499ea2c,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:27,0.3589968,9.97213333333333E-05,Failed,Transaction Number 45. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,fc5ff79888307e525c4fffe37c5f5ec9,False,No info
ProcessApps,Process,03/01/2018 16:24:28,4,Successful,,True,03/01/2018 16:24:28,0.6412479,0.000178393388888889,Rethrow,"TransactionNumber 45, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,c0bec33c8cbefc8942bd1e2a3bd06c07,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:28,1.0432182,0.0002900605,Failed,Transaction Number 45. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,52004639150f8db2e2c8419f45d4512c,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:29,0.3328563,9.273775E-05,Failed,Transaction Number 46. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,e51c3d866f6d704511360f33fca50841,False,No info
ProcessApps,Process,03/01/2018 16:24:29,4,Successful,,True,03/01/2018 16:24:29,0.9022277,0.000250618805555556,Rethrow,"TransactionNumber 46, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,81a691ccb64e7259481d57ea3bf9c8c1,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:29,1.315262,0.000365627972222222,Failed,Transaction Number 46. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,509c8271a1e462d22910d010171b06d0,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:30,0.3397348,9.46485555555556E-05,Failed,Transaction Number 47. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,bde6a945dc20324eccfce1e2f83a06e0,False,No info
ProcessApps,Process,03/01/2018 16:24:31,4,Successful,,True,03/01/2018 16:24:31,0.6625869,0.000184051916666667,Rethrow,"TransactionNumber 47, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,ba77b92540b7992b65e3f3b6ee0094e8,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:31,1.0950621,0.000304183916666667,Failed,Transaction Number 47. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,5717b26dbad46238cb6e299fd12758b7,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:32,0.324032,9.00088888888889E-05,Failed,Transaction Number 48. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,76230215417aec9ef70f56a28b72a506,False,No info
ProcessApps,Process,03/01/2018 16:24:32,4,Successful,,True,03/01/2018 16:24:32,0.6092602,0.000169517333333333,Rethrow,"TransactionNumber 48, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,7ad05b4328f5654b9225c5c162f6eff4,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:32,1.0392911,0.000288691972222222,Failed,Transaction Number 48. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,bfa2ef094483ebbd0a103978ff9d157c,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:33,0.325776,9.07711388888889E-05,Failed,Transaction Number 49. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,43656abedc5206f702181fb99d737816,False,No info
ProcessApps,Process,03/01/2018 16:24:33,4,Successful,,True,03/01/2018 16:24:34,0.6304222,0.000175117277777778,Rethrow,"TransactionNumber 49, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,ef8baf46241c25a1c54ac0c653bd2809,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:33,1.084492,0.000301525861111111,Failed,Transaction Number 49. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,9fd82dcd93929c290f7960b0499d5bb4,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:35,0.3629973,0.000100832583333333,Failed,Transaction Number 50. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,a50e8b2c5ed72db10248ccce22fa43a4,False,No info
ProcessApps,Process,03/01/2018 16:24:35,4,Successful,,True,03/01/2018 16:24:35,0.9009858,0.000250551333333333,Rethrow,"TransactionNumber 50, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,334a3104de796681dc1570dfef347ea7,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:35,1.3319832,0.000369995333333333,Failed,Transaction Number 50. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,0a30672359274b9f50853ca669b574ab,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:36,0.3599849,0.000100273777777778,Failed,Transaction Number 51. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,e538e7a7a9809a932fa379ed4cc05d4a,False,No info
ProcessApps,Process,03/01/2018 16:24:37,4,Successful,,True,03/01/2018 16:24:37,0.66101,0.000183892166666667,Rethrow,"TransactionNumber 51, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,918db1d4f88f208beb73582cffe139a9,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:37,1.0800353,0.000300287194444444,Failed,Transaction Number 51. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,7d9cace7f99fc3defbb8fca3c18dca09,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:38,0.3959973,0.00010999925,Failed,Transaction Number 52. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,42c42f88012ef8ab6a8c65684fe87d2d,False,No info
ProcessApps,Process,03/01/2018 16:24:38,4,Successful,,True,03/01/2018 16:24:38,0.8941165,0.000248643083333333,Rethrow,"TransactionNumber 52, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,f9d1c8b37ec7e72c7cb53ddbfa180da6,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:38,1.3597416,0.000377983666666667,Failed,Transaction Number 52. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,4ee033c945a81d65c600f04ec10f96fd,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:39,0.3607835,0.000100495222222222,Failed,Transaction Number 53. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,a3ad0a38bfcb2a5e28323cf8bc89b283,False,No info
ProcessApps,Process,03/01/2018 16:24:40,4,Successful,,True,03/01/2018 16:24:40,0.8777847,0.00024410725,Rethrow,"TransactionNumber 53, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,91d019ff05ffa4760349602ed386c6dd,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:40,1.3268678,0.000368574388888889,Failed,Transaction Number 53. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,3b6b767731c8f029d3e87699c333e8f7,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:41,0.3945336,0.000109869972222222,Failed,Transaction Number 54. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,d3cd87df5035d4f8a3048b2fa706c753,False,No info
ProcessApps,Process,03/01/2018 16:24:42,4,Successful,,True,03/01/2018 16:24:42,1.3537245,0.000376034583333333,Rethrow,"TransactionNumber 54, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,1e23822bef44655c5e6edd109b9aace6,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:42,2.0207071,0.000561307527777778,Failed,Transaction Number 54. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,5e58246712d902c91fe32bf225d0d0e9,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:44,0.3496172,9.73936944444444E-05,Failed,Transaction Number 55. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,ec2b66d6262544efc2fd308ba2cfa64c,False,No info
ProcessApps,Process,03/01/2018 16:24:44,4,Successful,,True,03/01/2018 16:24:44,1.7358294,0.000482174833333333,Rethrow,"TransactionNumber 55, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,057b40947c380309438ccae10ec0ab24,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:44,2.1868304,0.000607452888888889,Failed,Transaction Number 55. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,f123a93fc7ce3785755539087aeffe5b,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:24:46,0.3446721,9.574225E-05,Failed,Transaction Number 56. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,97d1ec119222626e52a3a763a037bd86,False,No info
ProcessApps,Process,03/01/2018 16:24:46,4,Successful,,True,03/01/2018 16:24:47,2.4972665,0.000693685138888889,Rethrow,"TransactionNumber 56, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,51ccc5cd90b1a5073113060a9befc1bc,False,No info
